run_id,conductivity,temperature,voltage,timestamp,anomaly_C,anomaly_T,anomaly_V,anomaly_label
JUL_22_5,55.75,49.75,3.412,2025-07-22 15:28:46,0,0,0,0
JUL_22_5,55.75,49.76,3.388,2025-07-22 15:28:48,0,0,0,0
JUL_22_5,55.75,49.76,3.388,2025-07-22 15:28:50,0,0,0,0
JUL_22_5,55.83,49.75,3.397,2025-07-22 15:28:52,0,0,0,0
JUL_22_5,55.75,49.76,3.388,2025-07-22 15:28:54,0,0,0,0
JUL_22_5,55.83,49.76,3.386,2025-07-22 15:28:56,0,0,0,0
JUL_22_5,55.75,49.75,3.398,2025-07-22 15:28:58,0,0,0,0
JUL_22_5,55.75,49.76,3.403,2025-07-22 15:29:00,0,0,0,0
JUL_22_5,55.75,49.76,3.389,2025-07-22 15:29:02,0,0,0,0
JUL_22_5,55.75,49.76,3.395,2025-07-22 15:29:04,0,0,0,0
JUL_22_5,55.75,49.76,3.391,2025-07-22 15:29:06,0,0,0,0
JUL_22_5,55.67,49.76,3.382,2025-07-22 15:29:08,0,0,0,0
JUL_22_5,55.67,49.76,3.389,2025-07-22 15:29:10,0,0,0,0
JUL_22_5,55.61,49.75,3.384,2025-07-22 15:29:12,0,0,0,0
JUL_22_5,55.61,49.76,3.391,2025-07-22 15:29:14,0,0,0,0
JUL_22_5,55.61,49.75,3.403,2025-07-22 15:29:16,0,0,0,0
JUL_22_5,55.61,49.76,3.378,2025-07-22 15:29:18,0,0,0,0
JUL_22_5,55.75,49.76,3.394,2025-07-22 15:29:20,0,0,0,0
JUL_22_5,55.75,49.74,3.397,2025-07-22 15:29:22,0,0,0,0
JUL_22_5,55.75,49.75,3.378,2025-07-22 15:29:24,0,0,0,0
JUL_22_5,55.75,49.76,3.391,2025-07-22 15:29:26,0,0,0,0
JUL_22_5,55.75,49.75,3.394,2025-07-22 15:29:28,0,0,0,0
JUL_22_5,55.69,49.76,3.384,2025-07-22 15:29:30,0,0,0,0
JUL_22_5,55.67,49.74,3.407,2025-07-22 15:29:32,0,0,0,0
JUL_22_5,55.66,49.75,3.393,2025-07-22 15:29:34,0,0,0,0
JUL_22_5,55.47,49.75,3.385,2025-07-22 15:29:36,0,0,0,0
JUL_22_5,55.47,49.74,3.38,2025-07-22 15:29:38,0,0,0,0
JUL_22_5,55.47,49.75,3.364,2025-07-22 15:29:40,0,0,0,0
JUL_22_5,55.89,49.75,3.398,2025-07-22 15:29:42,0,0,0,0
JUL_22_5,55.61,49.74,3.384,2025-07-22 15:29:44,0,0,0,0
JUL_22_5,55.89,49.75,3.38,2025-07-22 15:29:46,0,0,0,0
JUL_22_5,55.61,49.75,3.398,2025-07-22 15:29:48,0,0,0,0
JUL_22_5,55.75,49.75,3.395,2025-07-22 15:29:50,0,0,0,0
JUL_22_5,55.75,49.76,3.381,2025-07-22 15:29:52,0,0,0,0
JUL_22_5,55.75,49.75,3.382,2025-07-22 15:29:54,0,0,0,0
JUL_22_5,55.75,49.76,3.366,2025-07-22 15:29:56,0,0,0,0
JUL_22_5,55.69,49.76,3.389,2025-07-22 15:29:58,0,0,0,0
JUL_22_5,55.67,49.76,3.385,2025-07-22 15:30:00,0,0,0,0
JUL_22_5,55.67,49.76,3.389,2025-07-22 15:30:02,0,0,0,0
JUL_22_5,55.69,49.76,3.377,2025-07-22 15:30:04,0,0,0,0
JUL_22_5,55.67,49.75,3.377,2025-07-22 15:30:06,0,0,0,0
JUL_22_5,55.67,49.75,3.377,2025-07-22 15:30:08,0,0,0,0
JUL_22_5,55.75,49.75,3.382,2025-07-22 15:30:10,0,0,0,0
JUL_22_5,55.56,49.75,3.384,2025-07-22 15:30:12,0,0,0,0
JUL_22_5,55.67,49.75,3.384,2025-07-22 15:30:14,0,0,0,0
JUL_22_5,55.75,49.75,3.382,2025-07-22 15:30:16,0,0,0,0
JUL_22_5,55.55,49.76,3.386,2025-07-22 15:30:18,0,0,0,0
JUL_22_5,55.75,49.75,3.38,2025-07-22 15:30:20,0,0,0,0
JUL_22_5,55.75,49.76,3.389,2025-07-22 15:30:22,0,0,0,0
JUL_22_5,55.61,49.76,3.366,2025-07-22 15:30:24,0,0,0,0
JUL_22_5,55.69,49.76,3.384,2025-07-22 15:30:26,0,0,0,0
JUL_22_5,55.69,49.75,3.39,2025-07-22 15:30:28,0,0,0,0
JUL_22_5,55.67,49.76,3.38,2025-07-22 15:30:30,0,0,0,0
JUL_22_5,55.67,49.75,3.393,2025-07-22 15:30:32,0,0,0,0
JUL_22_5,55.67,49.75,3.386,2025-07-22 15:30:34,0,0,0,0
JUL_22_5,55.55,49.76,3.378,2025-07-22 15:30:36,0,0,0,0
JUL_22_5,55.61,49.75,3.388,2025-07-22 15:30:38,0,0,0,0
JUL_22_5,55.75,49.75,3.393,2025-07-22 15:30:40,0,0,0,0
JUL_22_5,55.73,49.75,3.38,2025-07-22 15:30:42,0,0,0,0
JUL_22_5,55.61,49.75,3.391,2025-07-22 15:30:44,0,0,0,0
JUL_22_5,55.75,49.75,3.381,2025-07-22 15:30:46,0,0,0,0
JUL_22_5,55.75,49.74,3.368,2025-07-22 15:30:48,0,0,0,0
JUL_22_5,55.61,49.75,3.382,2025-07-22 15:30:50,0,0,0,0
JUL_22_5,55.67,49.76,3.384,2025-07-22 15:30:52,0,0,0,0
JUL_22_5,55.67,49.76,3.378,2025-07-22 15:30:54,0,0,0,0
JUL_22_5,55.61,49.76,3.394,2025-07-22 15:30:56,0,0,0,0
JUL_22_5,55.61,49.76,3.372,2025-07-22 15:30:58,0,0,0,0
JUL_22_5,55.61,49.76,3.391,2025-07-22 15:31:00,0,0,0,0
JUL_22_5,55.61,49.75,3.376,2025-07-22 15:31:02,0,0,0,0
JUL_22_5,55.61,49.75,3.388,2025-07-22 15:31:04,0,0,0,0
JUL_22_5,55.61,49.76,3.39,2025-07-22 15:31:06,0,0,0,0
JUL_22_5,55.61,49.76,3.382,2025-07-22 15:31:08,0,0,0,0
JUL_22_5,55.67,49.76,3.37,2025-07-22 15:31:10,0,0,0,0
JUL_22_5,55.67,49.76,3.38,2025-07-22 15:31:12,0,0,0,0
JUL_22_5,55.69,49.76,3.384,2025-07-22 15:31:14,0,0,0,0
JUL_22_5,55.69,49.75,3.374,2025-07-22 15:31:16,0,0,0,0
JUL_22_5,55.61,49.76,3.377,2025-07-22 15:31:18,0,0,0,0
JUL_22_5,55.61,49.76,3.382,2025-07-22 15:31:20,0,0,0,0
JUL_22_5,55.61,49.76,3.391,2025-07-22 15:31:22,0,0,0,0
JUL_22_5,55.61,49.76,3.388,2025-07-22 15:31:24,0,0,0,0
JUL_22_5,55.67,49.76,3.373,2025-07-22 15:31:26,0,0,0,0
JUL_22_5,55.69,49.75,3.384,2025-07-22 15:31:28,0,0,0,0
JUL_22_5,55.69,49.76,3.365,2025-07-22 15:31:30,0,0,0,0
JUL_22_5,55.67,49.75,3.37,2025-07-22 15:31:32,0,0,0,0
JUL_22_5,55.55,49.76,3.385,2025-07-22 15:31:34,0,0,0,0
JUL_22_5,55.61,49.76,3.37,2025-07-22 15:31:36,0,0,0,0
JUL_22_5,55.61,49.76,3.376,2025-07-22 15:31:38,0,0,0,0
JUL_22_5,55.61,49.76,3.372,2025-07-22 15:31:40,0,0,0,0
JUL_22_5,55.61,49.76,3.37,2025-07-22 15:31:42,0,0,0,0
JUL_22_5,55.75,49.75,3.378,2025-07-22 15:31:44,0,0,0,0
JUL_22_5,55.75,49.76,3.357,2025-07-22 15:31:46,0,0,0,0
JUL_22_5,55.69,49.74,3.382,2025-07-22 15:31:48,0,0,0,0
JUL_22_5,55.67,49.76,3.368,2025-07-22 15:31:50,0,0,0,0
JUL_22_5,55.69,49.75,3.381,2025-07-22 15:31:52,0,0,0,0
JUL_22_5,55.61,49.75,3.389,2025-07-22 15:31:54,0,0,0,0
JUL_22_5,55.55,49.76,3.374,2025-07-22 15:31:56,0,0,0,0
JUL_22_5,55.61,49.74,3.388,2025-07-22 15:31:58,0,0,0,0
JUL_22_5,55.61,49.76,3.393,2025-07-22 15:32:00,0,0,0,0
JUL_22_5,55.4,49.76,3.394,2025-07-22 15:32:02,0,0,0,0
JUL_22_5,55.47,49.76,3.391,2025-07-22 15:32:04,0,0,0,0
JUL_22_5,55.75,49.76,3.393,2025-07-22 15:32:06,0,0,0,0
JUL_22_5,55.47,49.76,3.378,2025-07-22 15:32:08,0,0,0,0
JUL_22_5,55.47,49.76,3.363,2025-07-22 15:32:10,0,0,0,0
JUL_22_5,55.75,49.77,3.381,2025-07-22 15:32:12,0,0,0,0
JUL_22_5,55.47,49.76,3.38,2025-07-22 15:32:14,0,0,0,0
JUL_22_5,55.55,49.77,3.373,2025-07-22 15:32:16,0,0,0,0
JUL_22_5,55.67,49.76,3.385,2025-07-22 15:32:18,0,0,0,0
JUL_22_5,55.59,49.76,3.393,2025-07-22 15:32:20,0,0,0,0
JUL_22_5,55.55,49.76,3.369,2025-07-22 15:32:22,0,0,0,0
JUL_22_5,55.69,49.76,3.382,2025-07-22 15:32:24,0,0,0,0
JUL_22_5,55.69,49.76,3.368,2025-07-22 15:32:26,0,0,0,0
JUL_22_5,55.55,49.76,3.363,2025-07-22 15:32:28,0,0,0,0
JUL_22_5,55.53,49.76,3.369,2025-07-22 15:32:30,0,0,0,0
JUL_22_5,55.53,49.76,3.377,2025-07-22 15:32:32,0,0,0,0
JUL_22_5,55.55,49.76,3.38,2025-07-22 15:32:34,0,0,0,0
JUL_22_5,55.55,49.76,3.366,2025-07-22 15:32:36,0,0,0,0
JUL_22_5,55.75,49.76,3.368,2025-07-22 15:32:38,0,0,0,0
JUL_22_5,55.75,49.77,3.361,2025-07-22 15:32:40,0,0,0,0
JUL_22_5,55.55,49.75,3.369,2025-07-22 15:32:42,0,0,0,0
JUL_22_5,55.75,49.78,3.382,2025-07-22 15:32:44,0,0,0,0
JUL_22_5,55.75,49.77,3.361,2025-07-22 15:32:46,0,0,0,0
JUL_22_5,55.61,49.76,3.368,2025-07-22 15:32:48,0,0,0,0
JUL_22_5,55.61,49.76,3.386,2025-07-22 15:32:50,0,0,0,0
JUL_22_5,55.61,49.76,3.373,2025-07-22 15:32:52,0,0,0,0
JUL_22_5,55.61,49.76,3.376,2025-07-22 15:32:54,0,0,0,0
JUL_22_5,55.61,49.76,3.382,2025-07-22 15:32:56,0,0,0,0
JUL_22_5,55.67,49.75,3.376,2025-07-22 15:32:58,0,0,0,0
JUL_22_5,55.67,49.76,3.366,2025-07-22 15:33:01,0,0,0,0
JUL_22_5,55.61,49.76,3.359,2025-07-22 15:33:02,0,0,0,0
JUL_22_5,55.61,49.76,3.361,2025-07-22 15:33:04,0,0,0,0
JUL_22_5,55.75,49.76,3.368,2025-07-22 15:33:06,0,0,0,0
JUL_22_5,55.67,49.76,3.374,2025-07-22 15:33:08,0,0,0,0
JUL_22_5,55.69,49.76,3.374,2025-07-22 15:33:10,0,0,0,0
JUL_22_5,55.69,49.76,3.361,2025-07-22 15:33:13,0,0,0,0
JUL_22_5,55.69,49.76,3.374,2025-07-22 15:33:15,0,0,0,0
JUL_22_5,55.61,49.76,3.36,2025-07-22 15:33:16,0,0,0,0
JUL_22_5,55.69,49.76,3.364,2025-07-22 15:33:18,0,0,0,0
JUL_22_5,55.69,49.76,3.378,2025-07-22 15:33:20,0,0,0,0
JUL_22_5,55.67,49.75,3.369,2025-07-22 15:33:23,0,0,0,0
JUL_22_5,55.67,49.76,3.376,2025-07-22 15:33:25,0,0,0,0
JUL_22_5,55.83,49.76,3.372,2025-07-22 15:33:26,0,0,0,0
JUL_22_5,55.66,49.76,3.363,2025-07-22 15:33:29,0,0,0,0
JUL_22_5,55.47,49.78,3.363,2025-07-22 15:33:30,0,0,0,0
JUL_22_5,55.69,49.76,3.361,2025-07-22 15:33:33,0,0,0,0
JUL_22_5,55.55,49.77,3.369,2025-07-22 15:33:35,0,0,0,0
JUL_22_5,55.55,49.77,3.364,2025-07-22 15:33:36,0,0,0,0
JUL_22_5,55.55,49.76,3.368,2025-07-22 15:33:39,0,0,0,0
JUL_22_5,55.55,49.79,3.368,2025-07-22 15:33:40,0,0,0,0
JUL_22_5,55.55,49.77,3.373,2025-07-22 15:33:43,0,0,0,0
JUL_22_5,55.55,49.77,3.353,2025-07-22 15:33:45,0,0,0,0
JUL_22_5,55.47,49.77,3.374,2025-07-22 15:33:46,0,0,0,0
JUL_22_5,55.67,49.76,3.363,2025-07-22 15:33:49,0,0,0,0
JUL_22_5,55.55,49.76,3.363,2025-07-22 15:33:50,0,0,0,0
JUL_22_5,55.55,49.76,3.369,2025-07-22 15:33:53,0,0,0,0
JUL_22_5,55.61,49.75,3.374,2025-07-22 15:33:55,0,0,0,0
JUL_22_5,55.55,49.75,3.382,2025-07-22 15:33:56,0,0,0,0
JUL_22_5,55.61,49.74,3.351,2025-07-22 15:33:59,0,0,0,0
JUL_22_5,55.69,49.75,3.361,2025-07-22 15:34:01,0,0,0,0
JUL_22_5,55.55,49.76,3.361,2025-07-22 15:34:03,0,0,0,0
JUL_22_5,55.61,49.76,3.369,2025-07-22 15:34:04,0,0,0,0
JUL_22_5,55.55,49.78,3.382,2025-07-22 15:34:06,0,0,0,0
JUL_22_5,55.53,49.76,3.361,2025-07-22 15:34:09,0,0,0,0
JUL_22_5,55.61,49.76,3.373,2025-07-22 15:34:11,0,0,0,0
JUL_22_5,55.83,49.78,3.378,2025-07-22 15:34:13,0,0,0,0
JUL_22_5,55.69,49.76,3.372,2025-07-22 15:34:14,0,0,0,0
JUL_22_5,55.83,49.78,3.36,2025-07-22 15:34:16,0,0,0,0
JUL_22_5,55.69,49.76,3.372,2025-07-22 15:34:19,0,0,0,0
JUL_22_5,55.47,49.76,3.373,2025-07-22 15:34:21,0,0,0,0
JUL_22_5,55.69,49.77,3.366,2025-07-22 15:34:23,0,0,0,0
JUL_22_5,55.61,49.76,3.376,2025-07-22 15:34:25,0,0,0,0
JUL_22_5,55.61,49.76,3.374,2025-07-22 15:34:26,0,0,0,0
JUL_22_5,55.77,49.77,3.372,2025-07-22 15:34:29,0,0,0,0
JUL_22_5,55.61,49.76,3.372,2025-07-22 15:34:30,0,0,0,0
JUL_22_5,55.61,49.76,3.377,2025-07-22 15:34:33,0,0,0,0
JUL_22_5,55.61,49.76,3.361,2025-07-22 15:34:35,0,0,0,0
JUL_22_5,55.61,49.75,3.369,2025-07-22 15:34:37,0,0,0,0
JUL_22_5,55.55,49.76,3.369,2025-07-22 15:34:38,0,0,0,0
JUL_22_5,55.55,49.76,3.372,2025-07-22 15:34:41,0,0,0,0
JUL_22_5,55.61,49.76,3.36,2025-07-22 15:34:43,0,0,0,0
JUL_22_5,55.69,49.77,3.365,2025-07-22 15:34:45,0,0,0,0
JUL_22_5,55.67,49.76,3.364,2025-07-22 15:34:47,0,0,0,0
JUL_22_5,55.69,49.77,3.389,2025-07-22 15:34:49,0,0,0,0
JUL_22_5,55.75,49.78,3.376,2025-07-22 15:34:51,0,0,0,0
JUL_22_5,55.55,49.77,3.36,2025-07-22 15:34:53,0,0,0,0
JUL_22_5,55.55,49.78,3.357,2025-07-22 15:34:55,0,0,0,0
JUL_22_5,55.53,49.77,3.366,2025-07-22 15:34:57,0,0,0,0
JUL_22_5,55.55,49.76,3.36,2025-07-22 15:34:59,0,0,0,0
JUL_22_5,55.53,49.77,3.373,2025-07-22 15:35:01,0,0,0,0
JUL_22_5,55.67,49.76,3.376,2025-07-22 15:35:03,0,0,0,0
JUL_22_5,55.69,49.76,3.38,2025-07-22 15:35:05,0,0,0,0
JUL_22_5,55.69,49.77,3.382,2025-07-22 15:35:07,0,0,0,0
JUL_22_5,55.83,49.76,3.39,2025-07-22 15:35:09,0,0,0,0
JUL_22_5,55.53,49.78,3.373,2025-07-22 15:35:11,0,0,0,0
JUL_22_5,55.83,49.76,3.369,2025-07-22 15:35:13,0,0,0,0
JUL_22_5,55.81,49.76,3.381,2025-07-22 15:35:15,0,0,0,0
JUL_22_5,55.67,49.76,3.357,2025-07-22 15:35:17,0,0,0,0
JUL_22_5,55.75,49.76,3.366,2025-07-22 15:35:19,0,0,0,0
JUL_22_5,55.67,49.76,3.386,2025-07-22 15:35:21,0,0,0,0
JUL_22_5,55.69,49.76,3.39,2025-07-22 15:35:23,0,0,0,0
JUL_22_5,55.53,49.76,3.374,2025-07-22 15:35:25,0,0,0,0
JUL_22_5,55.53,49.76,3.378,2025-07-22 15:35:27,0,0,0,0
JUL_22_5,55.55,49.77,3.372,2025-07-22 15:35:29,0,0,0,0
JUL_22_5,55.55,49.76,3.377,2025-07-22 15:35:31,0,0,0,0
JUL_22_5,55.61,49.76,3.38,2025-07-22 15:35:33,0,0,0,0
JUL_22_5,55.61,49.76,3.381,2025-07-22 15:35:35,0,0,0,0
JUL_22_5,55.61,49.75,3.381,2025-07-22 15:35:37,0,0,0,0
JUL_22_5,55.61,49.76,3.378,2025-07-22 15:35:39,0,0,0,0
JUL_22_5,55.47,49.75,3.385,2025-07-22 15:35:41,0,0,0,0
JUL_22_5,55.61,49.77,3.384,2025-07-22 15:35:43,0,0,0,0
JUL_22_5,55.47,49.76,3.394,2025-07-22 15:35:45,0,0,0,0
JUL_22_5,55.61,49.76,3.386,2025-07-22 15:35:47,0,0,0,0
JUL_22_5,55.75,49.76,3.37,2025-07-22 15:35:49,0,0,0,0
JUL_22_5,55.61,49.76,3.389,2025-07-22 15:35:51,0,0,0,0
JUL_22_5,55.69,49.77,3.388,2025-07-22 15:35:53,0,0,0,0
JUL_22_5,55.61,49.77,3.393,2025-07-22 15:35:55,0,0,0,0
JUL_22_5,55.55,49.76,3.389,2025-07-22 15:35:57,0,0,0,0
JUL_22_5,55.56,49.77,3.401,2025-07-22 15:35:59,0,0,0,0
JUL_22_5,55.55,49.78,3.388,2025-07-22 15:36:01,0,0,0,0
JUL_22_5,55.53,49.76,3.384,2025-07-22 15:36:03,0,0,0,0
JUL_22_5,55.61,49.77,3.389,2025-07-22 15:36:05,0,0,0,0
JUL_22_7,56.24,49.71,3.503,2025-07-22 16:18:17,0,0,0,0
JUL_22_7,56.32,49.69,3.511,2025-07-22 16:18:19,0,0,0,0
JUL_22_7,56.46,49.71,3.5,2025-07-22 16:18:21,0,0,0,0
JUL_22_7,56.24,49.71,3.492,2025-07-22 16:18:23,0,0,0,0
JUL_22_7,56.46,49.71,3.503,2025-07-22 16:18:25,0,0,0,0
JUL_22_7,56.46,49.71,3.507,2025-07-22 16:18:27,0,0,0,0
JUL_22_7,56.38,49.71,3.464,2025-07-22 16:18:29,0,0,0,0
JUL_22_7,56.41,49.71,3.497,2025-07-22 16:18:31,0,0,0,0
JUL_22_7,56.39,49.71,3.496,2025-07-22 16:18:33,0,0,0,0
JUL_22_7,56.39,49.71,3.501,2025-07-22 16:18:35,0,0,0,0
JUL_22_7,56.39,49.72,3.484,2025-07-22 16:18:37,0,0,0,0
JUL_22_7,56.39,49.71,3.491,2025-07-22 16:18:39,0,0,0,0
JUL_22_7,56.32,49.71,3.483,2025-07-22 16:18:41,0,0,0,0
JUL_22_7,56.32,49.71,3.504,2025-07-22 16:18:43,0,0,0,0
JUL_22_7,56.32,49.72,3.487,2025-07-22 16:18:45,0,0,0,0
JUL_22_7,56.32,49.73,3.491,2025-07-22 16:18:48,0,0,0,0
JUL_22_7,56.32,49.74,3.491,2025-07-22 16:18:49,0,0,0,0
JUL_22_7,56.32,49.74,3.474,2025-07-22 16:18:51,0,0,0,0
JUL_22_7,56.32,49.75,3.472,2025-07-22 16:18:53,0,0,0,0
JUL_22_7,56.32,49.76,3.496,2025-07-22 16:18:55,0,0,0,0
JUL_22_7,56.32,49.75,3.493,2025-07-22 16:18:57,0,0,0,0
JUL_22_7,56.32,49.74,3.479,2025-07-22 16:18:59,0,0,0,0
JUL_22_7,56.24,49.75,3.466,2025-07-22 16:19:01,0,0,0,0
JUL_22_7,56.32,49.73,3.478,2025-07-22 16:19:03,0,0,0,0
JUL_22_7,56.17,49.75,3.464,2025-07-22 16:19:05,0,0,0,0
JUL_22_7,56.17,49.73,3.48,2025-07-22 16:19:07,0,0,0,0
JUL_22_7,56.46,49.74,3.468,2025-07-22 16:19:09,0,0,0,0
JUL_22_7,56.24,49.75,3.475,2025-07-22 16:19:11,0,0,0,0
JUL_22_7,56.46,49.75,3.47,2025-07-22 16:19:13,0,0,0,0
JUL_22_7,56.24,49.75,3.466,2025-07-22 16:19:15,0,0,0,0
JUL_22_7,56.25,49.76,3.464,2025-07-22 16:19:17,0,0,0,0
JUL_22_7,56.24,49.75,3.493,2025-07-22 16:19:19,0,0,0,0
JUL_22_7,56.24,49.75,3.482,2025-07-22 16:19:21,0,0,0,0
JUL_22_7,56.32,49.74,3.483,2025-07-22 16:19:23,0,0,0,0
JUL_22_7,56.32,49.76,3.493,2025-07-22 16:19:25,0,0,0,0
JUL_22_7,56.32,49.76,3.483,2025-07-22 16:19:27,0,0,0,0
JUL_22_7,56.32,49.75,3.45,2025-07-22 16:19:29,0,0,0,0
JUL_22_7,56.36,49.76,3.447,2025-07-22 16:19:31,0,0,0,0
JUL_22_7,56.46,49.76,3.467,2025-07-22 16:19:33,0,0,0,0
JUL_22_7,56.24,49.76,3.495,2025-07-22 16:19:35,0,0,0,0
JUL_22_7,56.46,49.76,3.475,2025-07-22 16:19:37,0,0,0,0
JUL_22_7,56.25,49.76,3.484,2025-07-22 16:19:39,0,0,0,0
JUL_22_7,56.32,49.76,3.467,2025-07-22 16:19:42,0,0,0,0
JUL_22_7,56.32,49.77,3.468,2025-07-22 16:19:43,0,0,0,0
JUL_22_7,56.32,49.76,3.478,2025-07-22 16:19:46,0,0,0,0
JUL_22_7,56.32,49.76,3.478,2025-07-22 16:19:47,0,0,0,0
JUL_22_7,56.32,49.77,3.472,2025-07-22 16:19:49,0,0,0,0
JUL_22_7,56.32,49.75,3.471,2025-07-22 16:19:51,0,0,0,0
JUL_22_7,56.32,49.76,3.507,2025-07-22 16:19:53,0,0,0,0
JUL_22_7,56.32,49.76,3.461,2025-07-22 16:19:55,0,0,0,0
JUL_22_7,56.32,49.76,3.464,2025-07-22 16:19:57,0,0,0,0
JUL_22_7,56.17,49.76,3.487,2025-07-22 16:19:59,0,0,0,0
JUL_22_7,56.32,49.75,3.457,2025-07-22 16:20:01,0,0,0,0
JUL_22_7,56.17,49.76,3.463,2025-07-22 16:20:03,0,0,0,0
JUL_22_7,56.32,49.76,3.487,2025-07-22 16:20:05,0,0,0,0
JUL_22_7,56.32,49.75,3.468,2025-07-22 16:20:07,0,0,0,0
JUL_22_7,56.32,49.77,3.472,2025-07-22 16:20:09,0,0,0,0
JUL_22_7,56.39,49.76,3.468,2025-07-22 16:20:11,0,0,0,0
JUL_22_7,56.32,49.76,3.475,2025-07-22 16:20:14,0,0,0,0
JUL_22_7,56.32,49.77,3.474,2025-07-22 16:20:15,0,0,0,0
JUL_22_7,56.32,49.77,3.476,2025-07-22 16:20:18,0,0,0,0
JUL_22_7,56.24,49.77,3.464,2025-07-22 16:20:19,0,0,0,0
JUL_22_7,56.32,49.78,3.47,2025-07-22 16:20:21,0,0,0,0
JUL_22_7,56.24,49.78,3.454,2025-07-22 16:20:23,0,0,0,0
JUL_22_7,56.24,49.79,3.458,2025-07-22 16:20:26,0,0,0,0
JUL_22_7,56.24,49.79,3.474,2025-07-22 16:20:27,0,0,0,0
JUL_22_7,56.24,49.78,3.486,2025-07-22 16:20:29,0,0,0,0
JUL_22_7,56.3,49.79,3.476,2025-07-22 16:20:31,0,0,0,0
JUL_22_7,56.24,49.76,3.497,2025-07-22 16:20:33,0,0,0,0
JUL_22_7,56.24,49.78,3.459,2025-07-22 16:20:35,0,0,0,0
JUL_22_7,56.32,49.79,3.47,2025-07-22 16:20:38,0,0,0,0
JUL_22_7,56.17,49.76,3.447,2025-07-22 16:20:39,0,0,0,0
JUL_22_7,56.32,49.79,3.457,2025-07-22 16:20:42,0,0,0,0
JUL_22_7,56.39,49.77,3.467,2025-07-22 16:20:43,0,0,0,0
JUL_22_7,56.39,49.77,3.439,2025-07-22 16:20:46,0,0,0,0
JUL_22_7,56.32,49.79,3.447,2025-07-22 16:20:48,0,0,0,0
JUL_22_7,56.39,49.77,3.466,2025-07-22 16:20:49,0,0,0,0
JUL_22_7,56.39,49.79,3.464,2025-07-22 16:20:51,0,0,0,0
JUL_22_7,56.24,49.79,3.453,2025-07-22 16:20:54,0,0,0,0
JUL_22_7,56.24,49.79,3.449,2025-07-22 16:20:56,0,0,0,0
JUL_22_7,56.24,49.78,3.457,2025-07-22 16:20:58,0,0,0,0
JUL_22_7,56.24,49.78,3.47,2025-07-22 16:20:59,0,0,0,0
JUL_22_7,56.24,49.77,3.464,2025-07-22 16:21:02,0,0,0,0
JUL_22_7,56.54,49.78,3.472,2025-07-22 16:21:04,0,0,0,0
JUL_22_7,56.24,49.78,3.461,2025-07-22 16:21:06,0,0,0,0
JUL_22_7,56.39,49.77,3.426,2025-07-22 16:21:08,0,0,0,0
JUL_22_7,56.39,49.78,3.426,2025-07-22 16:21:09,0,0,0,0
JUL_22_7,56.32,49.76,3.414,2025-07-22 16:21:12,0,0,0,0
JUL_22_7,56.32,49.78,3.463,2025-07-22 16:21:14,0,0,0,0
JUL_22_7,56.32,49.78,3.472,2025-07-22 16:21:16,0,0,0,0
JUL_22_7,56.17,49.76,3.472,2025-07-22 16:21:18,0,0,0,0
JUL_22_7,56.24,49.77,3.472,2025-07-22 16:21:19,0,0,0,0
JUL_22_7,56.39,49.76,3.43,2025-07-22 16:21:22,0,0,0,0
JUL_22_7,56.32,49.78,3.47,2025-07-22 16:21:24,0,0,0,0
JUL_22_7,56.32,49.79,3.458,2025-07-22 16:21:25,0,0,0,0
JUL_22_7,56.39,49.79,3.447,2025-07-22 16:21:28,0,0,0,0
JUL_22_7,56.39,49.8,3.447,2025-07-22 16:21:29,0,0,0,0
JUL_22_7,56.38,49.8,3.453,2025-07-22 16:21:32,0,0,0,0
JUL_22_7,56.39,49.79,3.436,2025-07-22 16:21:34,0,0,0,0
JUL_22_7,56.39,49.8,3.441,2025-07-22 16:21:36,0,0,0,0
JUL_22_7,56.1,49.79,3.424,2025-07-22 16:21:38,0,0,0,0
JUL_22_7,56.24,49.81,3.395,2025-07-22 16:21:39,0,0,0,0
JUL_22_7,56.46,49.79,3.438,2025-07-22 16:21:42,0,0,0,0
JUL_22_7,56.46,49.79,3.454,2025-07-22 16:21:44,0,0,0,0
JUL_22_7,56.25,49.81,3.442,2025-07-22 16:21:46,0,0,0,0
JUL_22_7,56.32,49.79,3.424,2025-07-22 16:21:48,0,0,0,0
JUL_22_7,56.32,49.79,3.426,2025-07-22 16:21:49,0,0,0,0
JUL_22_7,56.16,49.8,3.461,2025-07-22 16:21:52,0,0,0,0
JUL_22_7,56.24,49.77,3.455,2025-07-22 16:21:54,0,0,0,0
JUL_22_7,56.24,49.79,3.453,2025-07-22 16:21:56,0,0,0,0
JUL_22_7,56.17,49.77,3.443,2025-07-22 16:21:58,0,0,0,0
JUL_22_7,56.24,49.78,3.428,2025-07-22 16:22:00,0,0,0,0
JUL_22_7,56.24,49.78,3.417,2025-07-22 16:22:02,0,0,0,0
JUL_22_7,56.17,49.78,3.439,2025-07-22 16:22:04,0,0,0,0
JUL_22_7,56.17,49.78,3.467,2025-07-22 16:22:06,0,0,0,0
JUL_22_7,56.25,49.78,3.413,2025-07-22 16:22:08,0,0,0,0
JUL_22_7,56.17,49.78,3.454,2025-07-22 16:22:10,0,0,0,0
JUL_22_7,56.1,49.79,3.412,2025-07-22 16:22:12,0,0,0,0
JUL_22_7,56.24,49.78,3.429,2025-07-22 16:22:14,0,0,0,0
JUL_22_7,56.24,49.79,3.43,2025-07-22 16:22:16,0,0,0,0
